"COUNTRY","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,42458.423,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,42434.268,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,41604.332,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,40561.494,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39797.959,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39608.545,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39737.715,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39905.421,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,40327.861,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39999.782,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39532.176,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39319.37,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,38609.455,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,38569.305,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39357.092,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39466.807,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,39051.533,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,38675.161,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,38237.147,,
"FRA","France","CH4AGR","Total Methane (CH4) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,37637.262,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,61.626,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,63.325,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,64.626,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,64.41,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,62.598,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,61.155,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,63.435,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,63.701,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60.164,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,61.427,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,60.891,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,57.776,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,57.532,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,56.22,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,58.481,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,54.928,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53.059,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,53.282,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,51.622,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,49.484,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,48.332,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,46.455,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,47.058,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.8,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.651,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.663,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.482,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,44.408,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.242,,
"MLT","Malta","CH4AGR","Total Methane (CH4) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,45.215,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2672.982,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2651.692,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2557.584,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2536.467,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2530.076,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2573.065,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2548.53,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2589.807,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2592.668,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2542.796,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2485.439,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2494.485,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2482.504,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2384.779,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2370.615,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2355.964,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2346.55,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2366.82,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2494.07,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2450.693,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2316.943,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2429.874,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2393.001,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2371.96,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2478.191,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2477.016,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2560.219,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2488.228,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2444.324,,
"AUT","Austria","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2407.422,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22291.226,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21202.631,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21360.436,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21080.729,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21870.308,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22540.629,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23680.112,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24019.391,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24356.666,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24964.41,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26222.353,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26136.37,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26002.721,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26386.469,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,26270.85,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,25084.695,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24234.752,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,24763.085,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23246.393,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23461.498,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22756.347,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22656.136,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21810.559,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21176.469,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,21833.377,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22518.74,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,22820.599,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23212.891,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23265.554,,
"ESP","Spain","CH4AGR","Total Methane (CH4) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,23407.476,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9669.647,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9829.824,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10002.168,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9739.9,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9398.919,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9593.484,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9615.299,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9417.068,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8821.988,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8517.77,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7722.779,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7409.386,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6801.718,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6655.315,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6435.143,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6334.111,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6450.236,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6144.183,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6004.551,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5776.417,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5781.694,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5556.913,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5392.882,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5622.43,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5692.782,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5814.125,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5693.876,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5860.309,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5781.016,,
"NLD","Netherlands","N2OAGR","Total Nitrous oxide (N2O) from agriculture","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5606.979,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1988","1988","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5928.602,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1989","1989","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5789.121,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6012.684,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5687.357,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5150.712,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4209.519,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3297.24,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2799.143,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2656.621,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2560.194,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2468.108,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2506.767,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2410.653,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2129.496,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2217.752,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2337.506,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2320.834,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2232.721,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2207.356,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2121.676,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2087.932,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1987.479,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2004.546,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2001.22,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1937.762,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1990.342,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2020.824,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1996.79,,
"BGR","Bulgaria","CH4AGR","Total Methane (CH4) from agriculture","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1981.51,,
